author,book_url,flowers,image_urls,images,monthly_clicks,rating,rewards,summary,tags,title,word_count
鬼泣双刀坎上天,https://b.faloo.com/1162408.html,1025225,http://img.faloo.com/Novel/332x470/1/1100/001100576.jpg,full/001100576.jpg,月点击：727852,10,25.3万,"【飞卢小说网独家签约小说：全民转职：驭龙师是最弱职业？】
游戏与现实相**，凶兽横行，秘境、副本无数。
为了抵御凶兽侵袭，成为强者，每个人都会进行转职，疯狂升级。
陆凡在转职当天，成为了隐藏职业——驭龙师。但因为巨龙太强，不可能有人能驯化巨龙，因此驭龙师被称为最废职业。
所幸，他觉醒了超级藏宝图系统，第一张神级宝图直接挖出黑龙王·死亡之翼的龙蛋！
随后，蓝龙王·风暴之怒，翡翠龙王·生命之树……
当陆凡带着自己的巨龙横扫一切的时候，整个世界都颤抖了。
谁特么说，驭龙师是最弱职业！？
（简介无力，请看正文，暴爽横推，放心食用）
飞卢小说网提醒您：本小说及人物纯属虚构，如有雷同，纯属巧合，切勿模仿。","爽文,系统,升级练",全民转职：驭龙师是最弱职业？,字数：321万
少年人在江湖,https://b.faloo.com/1448816.html,114405,http://img.faloo.com/Novel/332x470/1/1545/001545440.jpg,full/001545440.jpg,月点击：727947,9.8,3164,"【飞卢小说网独家签约小说：大庆：永生，从收徒范闲开始！】
苏渝穿越到庆于年世界，出生于普通农户家中。
起始微末，无显赫家世，无背景可依。
凭借自己，十五岁中举，年少成名。
意外觉醒收徒系统。
只要收徒，就能获得奖励！
徒弟资质越好，奖励越丰富！
【收徒范闲，奖励九窍金丹】
【收徒范若若，奖励生命之水】
范若若：谦谦君子，温润如玉，先生当如是！
范闲：先生是我此生最敬仰之人。
五竹：苏渝，打一架。
费介：毕生执念，毒翻姓苏的！
上京都，创立书院，有教无类，广纳天下学子。
【收徒范思辙、林婉儿、二皇子……】
从此，上天入地，凡他所想，皆能如愿！
滴血重生，虚空造物，永生不死，无所不能！
庆帝：朕绝对不允许这样的强者活着！
陈萍萍：我知苏先生非凡人，请先生助我！
苦荷：先生必是神庙仙人，受我一拜！
飞卢小说网提醒您：本小说及人物纯属虚构，如有雷同，纯属巧合，切勿模仿。","成长,升级练,爱情",大庆：永生，从收徒范闲开始！,字数：113万
大桶泡面,https://b.faloo.com/1399247.html,490236,http://img.faloo.com/Novel/332x470/1/1104/001104981.jpg,full/001104981.jpg,月点击：728057,9.8,1300,"【飞卢小说网独家签约小说：四合院：超神警察的老六生涯】
陈杨得到悬壶济世诀的传承，来到六十年代，成为了铁路民警。
刚刚实习就抓住了人贩子，认识了孟庆霖，发现竟然是九门提督关镇山，寡妇之友何大清，蔡全无是表兄弟。
通过孟庆霖，陈杨认识了九门提督，何大清等人。
并且认识了南来北往的马魁，并且协助马彪抓人，改变了马彪的未来。
从而影响了无数人的未来，当陈杨回顾人生之时，发现自己知道的人物全部都变了。
姚玉玲不再是那个姚玉玲，马燕也不是原来的马燕，周志刚和马魁也是亲戚，周秉昆也改变了自己的人生轨迹。
那个热血沸腾的年纪，就在陈杨意气风发的时候，在火车上认识了刚刚退伍的胡八一，一系列的巧遇让陈杨的生活多姿多彩……
飞卢小说网提醒您：本小说及人物纯属虚构，如有雷同，纯属巧合，切勿模仿。","穿越,同人,无系统",四合院：超神警察的老六生涯,字数：158万
乔雀,https://b.faloo.com/1449494.html,159131,http://img.faloo.com/Novel/332x470/1/1546/001546797.jpg,full/001546797.jpg,月点击：731899,9.7,13.1万,"【飞卢小说网独家签约小说：港岛：融合钢筋，我洪兴鬼蛟!】
高寒重生港片世界，成为了归洪兴总堂管的扎职红棍大底，人送绰号鬼蛟!
高寒手下头马灰*，好兄弟大飞，手上有船是洪兴第一跑路王，谁跑路都找他，这一天激活系统，开局融合钢筋，成为最硬的男人!
一开始别人喊他鬼蛟哥，后面别人都喊他高老板，最后人家喊他高先生啊!
高寒：“我要当龙头，谁赞成谁反对？”
飞卢小说网提醒您：本小说及人物纯属虚构，如有雷同，纯属巧合，切勿模仿。","霸道,港片,港综",港岛：融合钢筋，我洪兴鬼蛟!,字数：100万
爱吃薄荷糖,https://b.faloo.com/1452457.html,299828,http://img.faloo.com/Novel/332x470/1/1549/001549923.jpg,full/001549923.jpg,月点击：732112,9.9,2.4万,"【飞卢小说网独家签约小说：破事公寓：美女们请自重】
穿越了，也开挂了！
觉醒情景系统的林云，注定要在这个世界掀起腥风咸雨。
爱情公寓，破事部，完蛋等诸多影视剧……
其中形形色色不同风格美女，以各种奇奇怪怪的方式，出现在林云四周。
面对被美女包围的情况，林云又将如何在这个时代大放异彩！
欧阳莫非：我真不是变态，你相信我！
陈美嘉：我一直在等你，我的真命天子！
郑梓妍：我们要一直在一起，哪怕是死！
胡一菲：你是心理医生，心理医生就应该像你这么帅！
诸多女生：“……”
仔细留意花瓣飘来的方向，因为那是林云在秀恩爱！
飞卢小说网提醒您：本小说及人物纯属虚构，如有雷同，纯属巧合，切勿模仿。","搞笑,成长,爆笑",破事公寓：美女们请自重,字数：191万
天榜三十天,https://b.faloo.com/1460108.html,43766,http://img.faloo.com/Novel/332x470/1/1559/001559896.jpg,full/001559896.jpg,月点击：732219,9.9,11万,"【飞卢小说网独家签约小说：武侠：人在四顾门，盘点人间剑神】
叶青云穿越神州浩土，觉醒说书人系统。
讲一段故事，说一段往事，掀江湖秘闻，起人间秘辛。
一袭青衣，口若悬河，盘点天下豪雄，纵论人间高手。
清源山上，四顾门内，相夷神剑，无敌大熙。
武帝城外，倒骑毛驴，桃花剑神，以术证道。
斩魔台下，剑神断臂，蛰伏甲子，重入巅峰。
大河之畔，身前一尺，人间之剑，斩神屠龙。
人间有剑道，剑出泣鬼神，试问谁人可为人间第一剑？
叶青云不断说书，纵评人间，获得奖励，享誉天下。
西门吹雪：我苦修剑术十余载，自以为这个时代属于我西门吹雪，谁知人间剑道之上，尚有如此之多的无敌之人！
笛飞声：原来，人间不仅只有李相夷！
飞卢小说网提醒您：本小说及人物纯属虚构，如有雷同，纯属巧合，切勿模仿。","修真,武侠,女帝",武侠：人在四顾门，盘点人间剑神,字数：111万
咸鱼立马翻身,https://b.faloo.com/1470799.html,24256,http://img.faloo.com/Novel/332x470/1/1574/001574014.jpg,full/001574014.jpg,月点击：732436,9.3,200,"【飞卢小说网独家签约小说：人在阐教，我是申公豹】
头上青巾一字飘，迎风大袖衬轻绡。麻鞋足下生云雾，宝剑光华透九霄。
葫芦里面长生术，胸内玄机隐六韬。跨虎登山随地走，三山五岳任逍遥。
先天灵气氤氲之下，鬼谷山上的一只黑豹，意外产生了真灵，觉醒了神志。
大机缘、大造化！
化形而出后，天道意志于冥冥中赐予其姓名——申公豹！
好在一日五圣后，盘古三清广开三门，自己借机加入了阐教。
虽是外门弟子，但至少得到了一个修行的契机。
往事不可谏，来者犹可追！
他决定，这一世的自己，定要活出个自我来。
好在是自己化形的教早，眼下的洪荒刚刚才走过“巫妖一战”，离那“封神量劫”尚早。
申公豹决定一切步步为营，稳中求胜。
待到封神劫来，我亦处在山巅！
飞卢小说网提醒您：本小说及人物纯属虚构，如有雷同，纯属巧合，切勿模仿。","洪荒,洪荒,神话",人在阐教，我是申公豹,字数：77万
陈港家的小成龙,https://b.faloo.com/1429118.html,727957,http://img.faloo.com/Novel/332x470/1/1371/001371349.jpg,full/001371349.jpg,月点击：732549,9.9,13.6万,"【飞卢小说网独家签约小说：从全职猎人开始开无限盲盒】
【老作者回归！《从全职猎人开始当道具大师》、《全职猎人:最强摸尸》、《全职猎人之写书成神》，第四个猎人新作！】
莫莱克穿越到了全职猎人的世界，觉醒了【无限惊奇盲盒】的念能力。
只要寻找到特定的人物和地点，就能够找到盲盒，开启后获得来自无限世界的神奇力量！
只需要参与剧情，与主要人物角色互动，就能够开启各式各样的盲盒！
于是，莫莱克踏上了那一条最容易登顶世界的变强道路！
飞卢小说网提醒您：本小说及人物纯属虚构，如有雷同，纯属巧合，切勿模仿。","爽文,穿越,同人",从全职猎人开始开无限盲盒,字数：138万
大击八,https://b.faloo.com/1455097.html,86506,http://img.faloo.com/Novel/332x470/1/1553/001553104.jpg,full/001553104.jpg,月点击：732566,9.7,9200,"【飞卢小说网独家签约小说：港片：我爸雷洛，万亿探长当港督】
重生港片世界。
成为了雷洛的亲儿子雷超。
港府成立ICAC。
要调查一大票的贪污警察。
雷洛慌了，想要跑路。
雷超：爸，你怕什么？黑钱？洗干净不就好了吗？
雷超：爸，水往低处流，人往高处走，我看，你当港督挺合适的。
开电影公司，泡最美的妞。
斗洋行、四大家族买办…
一步一步，
衣、食、住、行、金融、地产、能源、军工、芯片…
雷超的产业遍布全世界！
多年以后。
雷洛：我是一个清正廉明的好官，身为港督，打击腐败，义不容辞。
飞卢小说网提醒您：本小说及人物纯属虚构，如有雷同，纯属巧合，切勿模仿。","重生,金钱,富二代",港片：我爸雷洛，万亿探长当港督,字数：101万
洪荒直播t,https://b.faloo.com/1473849.html,18650,http://img.faloo.com/Novel/332x470/1/1578/001578541.jpg,full/001578541.jpg,月点击：732642,10,2700,"【飞卢小说网独家签约小说：NBA：最强前锋，双史诗开局！】
江铭重生2007年，成为UCLA大学的学生，与威斯布鲁克、凯文乐福成为了队友。
开局获得史诗级技能【磁力手套】、【无解干拔】。
更有极多技能等待解锁：【引力失控】、【人球合一】、【三分之神】……
当江铭坐拥诸多技能于一身时，他已经成为了NBA历史最强前锋！
勒布朗·詹姆斯：江铭的存在，让我一生无冠，我要怎么办？
科比·布莱恩特：江铭兼具身体素质和技术能力，他太可怕了！
威斯布鲁克：江铭的三双次数，是我要仰望的存在！
飞卢小说网提醒您：本小说及人物纯属虚构，如有雷同，纯属巧合，切勿模仿。","重生,成长,NBA",NBA：最强前锋，双史诗开局！,字数：38万
勒偶楼,https://b.faloo.com/1475215.html,15793,http://img.faloo.com/Novel/332x470/1/1581/001581074.jpg,full/001581074.jpg,月点击：732707,9.9,100,"【飞卢小说网独家签约小说：洪荒：悟性逆天，吾为六耳道君】
穿越洪荒，成了混世四猴中跟脚最差、结局悲惨的六耳猕猴？
李玄表示有点慌！
但！开局自带【大道赐福】，悟性直接逆天，拉到满值！
配合【善聆音,能察理,知前后,万物皆明】的六耳天赋……
整个洪荒，瞬间成了我的提款机图书馆！
“叮！你旁听了祖巫战斗，瞬间领悟【九转玄功】至大成！”
“叮！你偷听了圣人讲道，当场领悟三千法则，直指混元！”
“叮！你观摩了周天星斗，刹那推演出无上星辰大道！”
.....
肉身成圣？元神证道？法则无敌？
不好意思，我全都要！
什么真假美猴王？什么西游大劫？
在绝对的悟性与实力面前，一切阴谋算计，不过是土鸡瓦狗！
这一世，我六耳猕猴，当于巫妖量劫中崛起，于诸圣博弈间超脱，以无上悟性，证那永恒不灭的大道混元！
飞卢小说网提醒您：本小说及人物纯属虚构，如有雷同，纯属巧合，切勿模仿。","重生,升级练,修真",洪荒：悟性逆天，吾为六耳道君,字数：45万
大力出奇迹呀,https://b.faloo.com/1466935.html,163163,http://img.faloo.com/Novel/332x470/1/1568/001568961.jpg,full/001568961.jpg,月点击：732755,9.9,6964,"【飞卢小说网独家签约小说：热血传奇：我的技能无限升级】
陆胜穿越在蓝星21年，一则震撼公告轰然降临——蓝星与玛法大陆将在三年后融合。
虚拟战场《热血传奇》开启，成为人类提前适应异世界的试炼场。
刚进入游戏，陆胜惊喜发现前世定制的专属私服外挂《深蓝》竟跟过来了。
冷锋：我这金刚不坏之身，拥有88%的绝对减伤。
陆胜淡然：不好意思，我10级魔法盾拥有90%减伤。
雷神：我有雷神之体，我才是第一魔法师。
陆胜轻笑：我这10级火墙，不飞就得死！
金正泰：我有冰之怒，冰咆哮才是第一神技。
陆胜挑眉：10级冰咆哮了解一下，这才是终极。
随着技能点越来越多，10级技能不过是开始而已。
飞卢小说网提醒您：本小说及人物纯属虚构，如有雷同，纯属巧合，切勿模仿。","网游,游戏,全民觉",热血传奇：我的技能无限升级,字数：69万
